id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum
4,-0.120402790606,0.536541581154,-0.385153710842,1.10637021065,-0.0412749685347,-0.699439823627,0.200691431761,0.732092142105,0.0258323997259,-0.355256319046
7,1.19570684433,0.688211083412,0.0495853610337,0.460454314947,-0.0270188115537,-0.968582391739,-0.598522126675,0.714471280575,-0.185767948627,-0.328537851572
9,0.637572586536,0.689085543156,-0.260149300098,0.546259701252,0.091228812933,-0.662698924541,0.246166050434,-0.0569420233369,0.147387012839,-0.377909421921
12,1.19317293167,-1.26637136936,0.17526088655,-1.2676987648,-0.0429645180702,0.915475845337,0.265806406736,-0.528530657291,0.537535011768,1.01831436157
13,-2.55018901825,2.26881933212,-0.382772952318,3.42633152008,0.890909433365,-3.67198824883,1.01951670647,-2.09411811829,2.02916741371,0.0643240436912
16,0.0770367085934,0.227987006307,-0.28639549017,1.00878369808,0.139338850975,-0.573183596134,0.26502597332,0.171673089266,0.290276825428,-0.320542931557
19,-3.379144907,0.896326005459,-1.50262260437,6.46953058243,-0.575680613518,-3.02143597603,0.397087901831,1.49281847477,1.31324374676,-1.09012198448
23,0.159657165408,-0.215493276715,-0.174991682172,0.220361977816,0.15668836236,0.293932050467,0.126665458083,0.106444343925,0.220693320036,0.106042332947
24,-0.0961802750826,1.4328122139,-0.366846770048,1.16377091408,-0.025870392099,-0.735095500946,-0.224865555763,0.697352945805,-0.501794219017,-0.343283325434
28,0.655077815056,-0.282292872667,1.11798715591,-0.893023371696,0.337285816669,0.686505258083,0.124316543341,-0.495956063271,-1.12239205837,0.872491836548
33,0.290788888931,0.307967722416,-0.027037916705,0.331693738699,-0.0907623246312,-0.174475893378,-0.0486895292997,0.367336183786,0.0853120312095,-0.0421328358352
36,1.61201167107,-1.74668765068,0.121897272766,-1.07169890404,-0.184169754386,0.866556107998,0.207594871521,0.628250539303,-0.385612487793,0.951858401299
